tick,population,births_cum,deaths_cum,deaths_starvation,deaths_damage,deaths_predation,deaths_disaster,corpse_count,corpse_matter,corpse_energy,total_energy,total_biomass,nutrient_total,chemical_total,mean_age,max_age,max_generation,n_lineages,light_supply_cum,flow_light_cum,flow_chemical_cum,flow_nutrient_cum,flow_corpse_matter_cum,flow_corpse_energy_cum,flow_predation_energy_cum,flow_predation_matter_cum,top_lineage_id,top_lineage_frac,mean_body_size,mean_membrane_strength,mean_movement_power,mean_movement_efficiency,mean_sensory_range,mean_light_absorption,mean_chemical_absorption,mean_nutrient_absorption,mean_predation_efficiency,mean_corpse_digestion,mean_repair_rate,mean_damage_resistance,mean_reproduction_investment,mean_mutation_rate,var_body_size,var_membrane_strength,var_movement_power,var_movement_efficiency,var_sensory_range,var_light_absorption,var_chemical_absorption,var_nutrient_absorption,var_predation_efficiency,var_corpse_digestion,var_repair_rate,var_damage_resistance,var_reproduction_investment,var_mutation_rate
220,190,233,43,43,0,0,0,10,8.081588,0.0,6115.903317,223.066624,3048.851788,2354.715066,196.44,220,4,94,274560.0,21773.64,342.9169,194.6316,0.2315,0.0,0.0,0.0,8,0.042105,0.997165,0.500775,0.49581,1.008097,0.400137,0.301086,0.301082,0.50219,0.050215,0.19931,0.300386,0.499348,0.399927,0.050297,0.001675,0.000594,0.000598,0.002444,0.000279,0.000134,0.000233,0.000702,4e-06,7.2e-05,0.000169,0.00056,0.000387,1.4e-05
240,192,237,45,45,0,0,0,8,6.474112,0.0,6213.614574,225.113933,3048.411955,2353.756129,211.93,240,4,93,299520.0,23779.4055,381.1367,199.17,0.2315,0.0,0.0,0.0,8,0.041667,0.995753,0.50104,0.495407,1.007691,0.400343,0.301054,0.301117,0.502316,0.050213,0.199294,0.300353,0.499559,0.399785,0.050265,0.001728,0.000623,0.000591,0.002435,0.000279,0.000139,0.000235,0.000704,4e-06,7.2e-05,0.000173,0.000559,0.000377,1.4e-05
260,194,241,47,47,0,0,0,9,6.173022,0.0,6284.778756,227.131063,3046.695915,2350.690518,227.59,260,4,92,324480.0,25775.418,422.637,203.7348,0.2315,0.0,0.0,0.0,8,0.041237,0.99573,0.50128,0.49548,1.008218,0.400985,0.301155,0.301068,0.502005,0.050234,0.199283,0.300542,0.500699,0.399561,0.050245,0.001666,0.00063,0.000615,0.002559,0.000304,0.000148,0.000245,0.000662,4e-06,7.5e-05,0.00018,0.000589,0.000376,1.4e-05
280,193,242,49,49,0,0,0,10,5.720014,0.0,6365.056487,228.366066,3045.91392,2346.334584,247.23,280,4,92,349440.0,27780.528,467.7823,207.2437,0.2315,0.0,0.0,0.0,8,0.041451,0.996195,0.501071,0.495024,1.007883,0.401049,0.301248,0.301294,0.502468,0.050255,0.19929,0.300613,0.50082,0.399759,0.050256,0.001631,0.000623,0.000609,0.002524,0.000303,0.000147,0.000244,0.000644,5e-06,7.5e-05,0.000185,0.000594,0.000372,1.3e-05
300,188,245,57,57,0,0,0,14,7.980164,0.0,6467.181549,221.732049,3050.287787,2343.035388,264.1,300,4,90,374400.0,29775.801,514.3807,210.2677,0.2315,0.0,0.0,0.0,8,0.042553,0.996473,0.500655,0.495448,1.007465,0.400963,0.301813,0.301328,0.501881,0.050232,0.199265,0.300853,0.500983,0.399875,0.050179,0.001663,0.00059,0.000597,0.002518,0.00031,0.000146,0.000249,0.000644,5e-06,7.6e-05,0.000183,0.000596,0.000373,1.3e-05
320,191,249,58,58,0,0,0,14,6.839539,0.0,6604.260159,223.890348,3049.270114,2339.964623,278.15,320,4,90,399360.0,31797.321,562.3605,213.6015,0.2315,0.0,0.0,0.0,8,0.041885,0.996633,0.500118,0.495903,1.006901,0.400377,0.301941,0.301219,0.50176,0.050259,0.199486,0.301042,0.500883,0.399651,0.050171,0.001822,0.000577,0.000615,0.002557,0.000307,0.000153,0.000247,0.00069,5e-06,7.7e-05,0.00018,0.000597,0.000383,1.3e-05
340,192,253,61,61,0,0,0,14,6.507573,0.0,6767.752917,224.731026,3048.7614,2336.607733,292.32,340,4,90,424320.0,33858.072,612.6973,217.9238,0.2854,0.0,0.0,0.0,8,0.041667,0.996713,0.500733,0.496334,1.007117,0.400383,0.301853,0.301048,0.501421,0.050245,0.199388,0.30112,0.500658,0.399684,0.050243,0.001789,0.000558,0.000566,0.002528,0.000313,0.000158,0.000238,0.000631,5e-06,7.8e-05,0.000187,0.000573,0.000368,1.4e-05
360,192,254,62,62,0,0,0,13,5.552825,0.0,6937.222103,226.897167,3047.550007,2333.876232,311.31,360,4,90,449280.0,35927.832,664.2641,221.2798,0.2854,0.0,0.0,0.0,8,0.041667,0.996312,0.500749,0.496198,1.006619,0.399987,0.302008,0.300996,0.501053,0.050283,0.199437,0.301175,0.500621,0.399299,0.05029,0.001824,0.000558,0.000563,0.002555,0.000312,0.000158,0.000236,0.000652,5e-06,7.9e-05,0.000184,0.00057,0.000381,1.4e-05
380,199,262,63,63,0,0,0,12,6.075192,0.0,7082.221969,229.83357,3044.091238,2332.454299,318.07,380,4,89,474240.0,38009.3145,715.7781,225.4147,0.2854,0.0,0.0,0.0,4,0.040201,0.996785,0.500028,0.496226,1.008321,0.399378,0.302114,0.301029,0.500776,0.050314,0.199584,0.300911,0.501295,0.399196,0.0503,0.0021,0.000568,0.000557,0.00281,0.00032,0.000166,0.000254,0.000648,5e-06,9.1e-05,0.000186,0.000625,0.00037,1.4e-05
400,202,268,66,66,0,0,0,14,7.895535,0.0,7192.278253,232.074783,3040.029682,2331.631451,329.4,400,4,89,499200.0,40093.7745,767.0265,231.1298,0.2854,0.0,0.0,0.0,4,0.039604,0.998243,0.500554,0.496387,1.007841,0.399874,0.302135,0.300575,0.500891,0.050373,0.199495,0.300792,0.501707,0.399436,0.050287,0.002168,0.000592,0.000555,0.002892,0.000335,0.000166,0.000259,0.000647,5e-06,9.4e-05,0.000186,0.000636,0.000357,1.5e-05
420,202,273,71,71,0,0,0,16,8.387611,0.0,7269.952673,234.991455,3036.620934,2334.083883,342.39,420,4,88,524160.0,42174.906,814.3115,239.8767,0.2987,0.0,0.0,0.0,4,0.039604,0.999335,0.499616,0.497403,1.008463,0.399184,0.302405,0.300237,0.501312,0.050429,0.199697,0.301393,0.501236,0.399371,0.050283,0.002117,0.000577,0.000561,0.002905,0.000347,0.000171,0.000228,0.000711,6e-06,9.4e-05,0.000206,0.000623,0.000355,1.5e-05
440,206,280,74,74,0,0,0,16,7.017375,0.0,7349.470088,240.15734,3032.825286,2334.734831,351.27,440,4,88,549120.0,44284.7055,862.1039,248.5322,0.2987,0.0,0.0,0.0,50,0.043689,0.998789,0.499017,0.498235,1.008034,0.399548,0.302361,0.300686,0.500941,0.050435,0.199532,0.301133,0.50064,0.399063,0.050182,0.002093,0.000573,0.000574,0.002923,0.000339,0.000185,0.000215,0.000717,6e-06,9.3e-05,0.000185,0.000633,0.000375,1.5e-05
460,213,288,75,75,0,0,0,16,6.02799,0.0,7404.509955,245.745558,3028.226452,2335.284414,358.35,460,4,88,574080.0,46414.6455,909.5099,255.3326,0.2987,0.0,0.0,0.0,50,0.046948,0.99796,0.498986,0.498204,1.009101,0.399194,0.302971,0.30134,0.500871,0.050386,0.199694,0.301104,0.500376,0.399234,0.05018,0.002147,0.000575,0.000595,0.00303,0.000324,0.000184,0.000209,0.000703,6e-06,9.4e-05,0.000188,0.000654,0.000375,1.6e-05
480,216,292,76,76,0,0,0,17,5.842253,0.0,7401.362261,252.737984,3021.419763,2335.43621,372.03,480,4,88,599040.0,48544.5855,956.8454,263.3768,0.33,0.0,0.0,0.0,50,0.046296,0.998563,0.498715,0.498398,1.0094,0.39955,0.302843,0.301011,0.50111,0.050437,0.199728,0.301206,0.500281,0.398993,0.050143,0.002088,0.000621,0.000609,0.002917,0.000306,0.000184,0.000203,0.000725,6e-06,9.7e-05,0.000189,0.000654,0.000364,1.6e-05
500,213,293,80,80,0,0,0,19,7.223565,0.0,7376.640919,252.926579,3019.849856,2335.274632,391.17,500,4,88,624000.0,50670.7215,1004.3383,268.2703,0.4611,0.0,0.0,0.0,50,0.046948,0.998422,0.498929,0.497748,1.00956,0.399557,0.303161,0.301034,0.5003,0.050407,0.199931,0.300913,0.500308,0.399087,0.050145,0.002083,0.000628,0.000689,0.00304,0.000306,0.000178,0.000201,0.000747,6e-06,0.0001,0.000183,0.000661,0.000366,1.6e-05
520,216,300,84,84,0,0,0,17,5.863783,0.0,7338.618033,252.095945,3022.040272,2335.004919,401.99,520,4,88,648960.0,52791.1515,1052.1528,272.4717,0.4894,0.0,0.0,0.0,8,0.041667,0.997295,0.498917,0.498675,1.009153,0.399875,0.302878,0.301384,0.500441,0.050444,0.200127,0.300631,0.499954,0.398547,0.050279,0.001979,0.000628,0.000722,0.00306,0.000303,0.000187,0.000206,0.000772,6e-06,0.000102,0.000168,0.000656,0.000373,1.7e-05
540,214,306,92,92,0,0,0,18,5.92425,0.0,7347.524489,249.547193,3024.528556,2334.75736,415.86,540,4,88,673920.0,54938.658,1100.133,278.7562,1.3067,0.0,0.0,0.0,8,0.042056,0.997654,0.49968,0.498699,1.008792,0.400425,0.303137,0.301657,0.50022,0.050442,0.2001,0.300106,0.50099,0.398768,0.050295,0.001942,0.000604,0.000754,0.003029,0.000302,0.000187,0.000212,0.000707,6e-06,0.000102,0.000156,0.000731,0.000386,1.7e-05
560,216,312,96,96,0,0,0,17,4.527877,0.0,7361.702347,253.109183,3022.36294,2332.638217,429.33,560,4,88,698880.0,57099.798,1150.9597,286.9705,1.5686,0.0,0.0,0.0,50,0.041667,0.997601,0.500211,0.498857,1.010165,0.400772,0.303384,0.30182,0.501995,0.050534,0.200298,0.300386,0.500599,0.399126,0.050183,0.001898,0.000601,0.000752,0.003102,0.000288,0.000186,0.000219,0.000803,6e-06,0.000102,0.000166,0.000652,0.000363,1.7e-05
580,216,315,99,99,0,0,0,18,4.673287,0.0,7371.330623,254.56824,3020.758473,2329.843912,447.06,580,4,88,723840.0,59260.938,1204.7376,292.0002,1.5686,0.0,0.0,0.0,50,0.041667,0.997347,0.500239,0.499041,1.010439,0.400674,0.303172,0.301924,0.502255,0.050572,0.200442,0.300334,0.500114,0.399447,0.05027,0.001886,0.000595,0.000776,0.00321,0.000288,0.000183,0.000218,0.000806,6e-06,0.000106,0.000166,0.000656,0.000372,1.7e-05
600,221,324,103,103,0,0,0,20,5.189244,0.0,7382.834075,254.93657,3019.874186,2327.897958,449.91,600,5,87,748800.0,61436.2575,1259.6195,297.2194,1.5686,0.0,0.0,0.0,8,0.040724,0.996419,0.499917,0.49947,1.012215,0.401059,0.303078,0.301449,0.501939,0.050536,0.200393,0.300503,0.500593,0.399311,0.050219,0.001887,0.00064,0.00079,0.003175,0.000303,0.000211,0.000219,0.000801,6e-06,0.000105,0.000166,0.00064,0.000395,1.8e-05
620,220,327,107,107,0,0,0,20,4.752158,0.0,7416.110066,257.794332,3017.45351,2326.509276,467.87,620,5,87,773760.0,63646.6575,1315.0753,304.8783,1.5686,0.0,0.0,0.0,8,0.045455,0.996826,0.500464,0.499165,1.011756,0.401092,0.303407,0.301316,0.501894,0.050525,0.200072,0.300784,0.500786,0.399465,0.050317,0.002077,0.000658,0.00079,0.00306,0.000303,0.000199,0.000215,0.000827,6e-06,0.00011,0.000163,0.00066,0.000379,1.9e-05
640,216,329,113,113,0,0,0,25,7.716479,0.0,7440.308645,255.902005,3016.381517,2324.453431,485.3,640,5,87,798720.0,65857.0575,1372.5654,310.2599,1.5686,0.0,0.0,0.0,8,0.046296,0.996497,0.500255,0.500198,1.012061,0.401489,0.303173,0.301244,0.502267,0.050519,0.20002,0.300649,0.500822,0.398935,0.050171,0.002013,0.000653,0.000774,0.002975,0.000302,0.000198,0.000215,0.000833,6e-06,0.00011,0.000162,0.000654,0.000386,2e-05
660,220,336,116,116,0,0,0,27,5.462219,0.0,7489.277051,256.475062,3018.062719,2322.497858,489.52,660,5,87,823680.0,68074.461,1431.4807,314.2481,1.5686,0.0,0.0,0.0,8,0.045455,0.997368,0.500182,0.500745,1.012005,0.401196,0.303185,0.301316,0.501834,0.050513,0.199889,0.300259,0.501283,0.398708,0.050087,0.002108,0.000655,0.000788,0.002913,0.000315,0.000218,0.000214,0.000847,6e-06,0.000111,0.00017,0.000672,0.000385,1.9e-05
680,223,343,120,120,0,0,0,28,4.718472,0.0,7532.822237,259.560454,3015.721074,2320.192683,498.97,680,5,87,848640.0,70310.0835,1492.0642,321.8815,1.6776,0.0,0.0,0.0,8,0.044843,0.997575,0.501259,0.500001,1.011894,0.401811,0.303089,0.301304,0.502156,0.050383,0.199782,0.300192,0.501839,0.399155,0.050182,0.00209,0.000664,0.000793,0.0028,0.000335,0.000247,0.00021,0.000865,6e-06,0.00011,0.00017,0.000705,0.00042,2e-05
700,222,346,124,124,0,0,0,26,6.3444,0.0,7561.256779,261.682936,3011.972664,2316.72242,513.06,700,5,86,873600.0,72557.5395,1556.1694,328.9088,1.7484,0.0,0.0,0.0,8,0.040541,0.99712,0.500845,0.499717,1.011138,0.401366,0.303114,0.30132,0.502383,0.050381,0.199884,0.300384,0.501656,0.399399,0.050132,0.002094,0.000675,0.000797,0.002784,0.000349,0.000251,0.00021,0.000873,6e-06,0.00011,0.000193,0.000727,0.000421,2.1e-05
720,225,352,127,127,0,0,0,27,5.278763,0.0,7586.609751,262.844826,3011.876412,2313.751642,522.27,720,5,86,898560.0,74799.2895,1622.2774,333.6322,1.7484,0.0,0.0,0.0,50,0.044444,0.997716,0.501018,0.499931,1.011662,0.401073,0.302963,0.301422,0.502369,0.050383,0.199791,0.300063,0.501132,0.399167,0.050135,0.00205,0.00067,0.000811,0.002749,0.000355,0.000265,0.000213,0.00086,6e-06,0.000108,0.000193,0.000696,0.00041,2.1e-05
740,223,355,132,132,0,0,0,27,5.471919,0.0,7611.385511,261.980977,3012.547104,2312.209654,540.89,740,4,86,923520.0,77041.0395,1688.5606,338.5612,1.7484,0.0,0.0,0.0,50,0.044843,0.998485,0.501148,0.500495,1.011529,0.401031,0.302832,0.301361,0.503322,0.050371,0.199701,0.299598,0.501036,0.39949,0.050024,0.002017,0.000612,0.000824,0.002751,0.000363,0.000262,0.000209,0.000839,6e-06,0.000107,0.000204,0.000692,0.00039,2e-05
760,228,362,134,134,0,0,0,26,5.457046,0.0,7629.790969,267.00435,3007.538604,2310.306504,547.15,760,4,86,948480.0,79308.948,1756.2386,346.0038,1.7776,0.0,0.0,0.0,50,0.04386,0.999097,0.500756,0.500851,1.010524,0.401005,0.303143,0.300981,0.502333,0.050424,0.199468,0.299417,0.501737,0.399275,0.050144,0.002129,0.000592,0.000895,0.002778,0.000354,0.000284,0.000231,0.000728,6e-06,0.000107,0.000205,0.000726,0.0004,2.1e-05
780,234,369,135,135,0,0,0,24,4.173137,0.0,7620.135441,272.828778,3002.998085,2307.495193,552.04,780,4,86,973440.0,81585.258,1826.0485,352.8395,1.9427,0.0,0.0,0.0,50,0.047009,0.998905,0.500822,0.500714,1.009157,0.40121,0.302909,0.30104,0.502822,0.050457,0.199205,0.29946,0.502245,0.400009,0.050218,0.002123,0.000633,0.000889,0.002765,0.000377,0.000283,0.000229,0.00076,7e-06,0.000107,0.000204,0.000749,0.000427,2.2e-05
800,231,372,141,141,0,0,0,26,6.035679,0.0,7604.766131,272.873783,3001.090537,2303.117278,568.77,800,4,85,998400.0,83863.7595,1899.0069,359.9046,1.9827,0.0,0.0,0.0,50,0.047619,0.999234,0.500904,0.500425,1.008933,0.400569,0.303084,0.301048,0.502446,0.050439,0.198949,0.299352,0.502339,0.400226,0.050373,0.002126,0.000647,0.000897,0.002713,0.000375,0.000285,0.000224,0.000737,7e-06,0.000108,0.000202,0.000773,0.000435,2.3e-05
820,234,382,148,148,0,0,0,28,8.36812,0.0,7577.492255,272.667113,2998.964767,2301.060624,566.72,820,4,84,1023360.0,86155.047,1970.9644,368.1399,1.9827,0.0,0.0,0.0,50,0.047009,0.99921,0.500545,0.500977,1.009571,0.400499,0.303116,0.301132,0.5024,0.050482,0.199049,0.299837,0.501752,0.39988,0.050301,0.002085,0.000669,0.000913,0.002743,0.000362,0.000289,0.000221,0.000729,7e-06,0.000109,0.000221,0.000775,0.000438,2.3e-05
840,227,386,159,159,0,0,0,30,9.077677,0.0,7601.588503,265.999411,3004.922912,2299.271621,594.35,840,4,84,1048320.0,88454.1645,2043.8983,374.0821,2.706,0.0,0.0,0.0,50,0.044053,0.998517,0.500436,0.499364,1.0094,0.400396,0.303433,0.300689,0.502854,0.050473,0.199226,0.300208,0.501685,0.400402,0.050359,0.002112,0.000664,0.000843,0.002705,0.000361,0.000274,0.000215,0.000724,7e-06,0.000105,0.000213,0.000771,0.000431,2.2e-05
860,228,388,160,160,0,0,0,26,7.256061,0.0,7649.320331,269.637879,3003.106059,2297.893237,609.99,860,4,84,1073280.0,90758.8845,2117.6658,378.9197,2.706,0.0,0.0,0.0,50,0.04386,0.997528,0.50029,0.499417,1.009238,0.400421,0.303407,0.300773,0.50305,0.050499,0.199113,0.300278,0.501397,0.400642,0.050431,0.002221,0.000667,0.000834,0.002704,0.000366,0.000273,0.000214,0.000718,7e-06,0.000107,0.000213,0.000801,0.000433,2.3e-05
880,228,393,165,165,0,0,0,30,7.658335,0.0,7710.389828,268.367379,3003.974285,2297.202315,623.37,880,4,84,1098240.0,93077.1225,2191.4335,383.5241,2.7968,0.0,0.0,0.0,50,0.04386,0.998687,0.499804,0.50003,1.010164,0.40024,0.303273,0.300411,0.502529,0.050519,0.199268,0.300113,0.50094,0.400773,0.05051,0.002282,0.000676,0.000876,0.002732,0.00036,0.000274,0.000224,0.000746,8e-06,0.000112,0.00022,0.000804,0.000449,2.4e-05
900,236,403,167,167,0,0,0,27,6.492681,0.0,7756.563291,271.678695,3001.828623,2296.83383,617.44,900,4,84,1123200.0,95407.8,2265.2012,389.1523,3.0476,0.0,0.0,0.0,50,0.042373,0.997478,0.500174,0.500013,1.010168,0.399794,0.303065,0.300347,0.502962,0.050558,0.199462,0.300413,0.500497,0.400113,0.050659,0.002188,0.000682,0.000885,0.002682,0.000382,0.000273,0.000239,0.000757,8e-06,0.000117,0.000227,0.000847,0.000459,2.5e-05
920,236,407,171,171,0,0,0,28,8.090065,0.0,7769.368369,275.980885,2995.92905,2296.622771,631.11,920,4,83,1148160.0,97748.76,2338.9689,398.1632,3.0949,0.0,0.0,0.0,50,0.04661,0.997874,0.500106,0.49987,1.010329,0.400164,0.303297,0.300641,0.502879,0.050602,0.199693,0.300543,0.50047,0.399687,0.050646,0.002256,0.000663,0.000904,0.00274,0.000376,0.000274,0.000254,0.000755,8e-06,0.000118,0.000233,0.000846,0.000457,2.5e-05
940,234,410,176,176,0,0,0,26,6.88,0.0,7791.036929,275.812809,2997.307191,2296.491084,651.31,940,4,83,1173120.0,100094.0775,2412.7366,404.1164,3.0949,0.0,0.0,0.0,50,0.047009,0.998357,0.500805,0.499508,1.010267,0.399899,0.303457,0.300447,0.502935,0.050618,0.199514,0.300287,0.500603,0.399762,0.050626,0.002313,0.000652,0.000898,0.002838,0.000381,0.000275,0.000252,0.000744,8e-06,0.000116,0.000209,0.000848,0.000452,2.5e-05
960,233,416,183,183,0,0,0,29,7.036265,0.0,7838.73203,272.944854,3000.018881,2296.401074,666.72,960,4,83,1198080.0,102455.373,2486.5043,409.5551,3.0949,0.0,0.0,0.0,50,0.042918,0.997319,0.50054,0.498853,1.010024,0.399685,0.303449,0.300695,0.503027,0.050639,0.199767,0.300454,0.499085,0.399322,0.050564,0.002422,0.000652,0.000894,0.003038,0.000369,0.000266,0.000254,0.00073,8e-06,0.000113,0.000205,0.000871,0.000419,2.5e-05
980,235,423,188,188,0,0,0,32,7.444945,0.0,7910.908434,273.876278,2998.678777,2298.52829,675.24,980,5,83,1223040.0,104844.3195,2557.8047,416.4975,3.308,0.0,0.0,0.0,50,0.038298,0.99614,0.499141,0.499217,1.010816,0.399475,0.303559,0.300736,0.502412,0.050717,0.200002,0.300511,0.498556,0.399644,0.050562,0.002518,0.0006,0.000902,0.003015,0.000363,0.000264,0.000262,0.000719,9e-06,0.000112,0.000191,0.00083,0.00042,2.4e-05
1000,233,427,194,194,0,0,0,32,6.522197,0.0,8030.600104,272.64879,3000.829013,2299.518193,693.48,1000,5,83,1248000.0,107265.4425,2629.7079,422.3883,3.308,0.0,0.0,0.0,50,0.042918,0.996206,0.499037,0.498981,1.010388,0.399611,0.30353,0.30055,0.501976,0.0507,0.199964,0.300292,0.498738,0.398775,0.050452,0.002588,0.000598,0.00091,0.00303,0.000374,0.000267,0.000265,0.000736,9e-06,0.000109,0.000187,0.000852,0.00039,2.5e-05
1020,236,433,197,197,0,0,0,32,6.228267,0.0,8173.399847,274.46133,2999.310403,2299.222076,699.21,1020,5,83,1272960.0,109722.2115,2702.7897,427.7929,3.308,0.0,0.0,0.0,50,0.042373,0.995857,0.498923,0.49852,1.010096,0.399688,0.303708,0.300121,0.502349,0.050795,0.199829,0.300808,0.498698,0.399264,0.050351,0.002596,0.000614,0.000879,0.002987,0.000385,0.00027,0.000275,0.00074,9e-06,0.000107,0.000181,0.000828,0.000381,2.7e-05
1040,241,440,199,199,0,0,0,32,5.634156,0.0,8346.812033,278.7309,2995.634944,2298.857225,702.97,1040,5,83,1297920.0,112238.736,2776.0814,434.4213,3.308,0.0,0.0,0.0,50,0.041494,0.996384,0.498981,0.49854,1.009632,0.399545,0.303894,0.300481,0.501944,0.050773,0.199752,0.300522,0.49839,0.398685,0.050347,0.002674,0.000623,0.000868,0.002991,0.000402,0.000272,0.000281,0.000748,9e-06,0.000109,0.000191,0.000845,0.000396,2.8e-05
